ID	Type	name
7798	Complex	"complex(p(HGNC:""BCAR1""),p(HGNC:""PTK2""),composite(p(HGNC:""CRK""),p(HGNC:""CRKL"")))"
7799	Complex	"complex(p(HGNC:""TICAM1""),p(HGNC:""TLR3""))"
7800	Complex	"complex(p(HGNC:""APBB2""),p(HGNC:""APP""),p(HGNC:""LRP1""))"
7801	Complex	"complex(p(MESH:""MicroRNAs""),p(MESH:""MicroRNAs""))"
7802	Complex	"complex(a(CHEBI:""methyllycaconitine""),p(HGNC:""CHRNA7""))"
7803	Complex	"complex(p(HGNC:""PPARG""),composite(p(HGNC:""RXRA""),p(HGNC:""RXRB""),p(HGNC:""RXRG"")))"
7804	Complex	"complex(a(CONSO:""amyloid-beta fibrils"",loc(GO:""extracellular region"")),a(MESH:""Alarmins"",loc(GO:""extracellular region"")))"
7805	Complex	"complex(p(HGNC:""PDCD2""),p(INTERPRO:""Heat shock protein Hsp90 family""))"
7806	Complex	"complex(a(GO:""filamentous actin""),p(HGNC:""MAPT"",frag(""261_265"")))"
7807	Complex	"complex(p(RGD:""Cdk2""),composite(p(RGD:""Ccne1""),p(RGD:""Ccne2"")))"
7808	Complex	"complex(p(RGD:""RGD1359108""),p(RGD:""Smcr8""),p(RGD:""Wdr41""))"
7809	Complex	"complex(p(HGNC:""ITGAM""),p(HGNC:""ITGB2""))"
7810	Complex	"complex(p(HGNC:""GRB2""),p(HGNC:""IRS1"",pmod(Ph,Y)))"
7811	Complex	"complex(p(CONSO:""amyloid-beta aggregates""),p(HGNCGENEFAMILY:""Long pentraxins""))"
7812	Complex	"complex(p(HGNC:""MCM7""),p(HGNC:""MCMBP""))"
7813	Complex	"complex(a(PUBCHEM:""9549213""),p(INTERPRO:""Heat shock protein Hsp90, N-terminal""))"
7814	Complex	"complex(p(RGD:""Apoe""),p(RGD:""Lpl""))"
7815	Complex	"complex(p(RGD:""Tab2""),composite(p(RGD:""LOC100910771""),p(RGD:""Map3k7"")))"
7816	Complex	"complex(p(HGNC:""APOE"",var(""p.His158Arg""),var(""p.Leu115Arg"")),p(HGNC:""TREM2""))"
7817	Complex	"complex(p(HGNCGENEFAMILY:""Beta catenins""),p(HGNCGENEFAMILY:""TCF/LEF transcription factor family""))"
7818	Complex	"complex(p(HGNC:""CDC37""),p(HGNC:""FER""))"
7819	Complex	"complex(p(RGD:""Cdc7""),p(RGD:""Dbf4""))"
7820	Complex	"complex(p(HGNC:""NCAM1"",pmod(CHEBI:""sialic acid"")),p(HGNC:""SIGLEC11""))"
7821	Complex	"complex(p(HGNC:""CAPN2""),p(MESH:""Neuropil Threads""))"
7822	Complex	"complex(p(HGNC:""EP300""),p(HGNC:""HIF1A""))"
7823	Complex	"complex(p(HGNC:""BAG2""),p(HGNC:""HSPA8""))"
7824	Complex	"complex(p(FPLX:""HSP90""),p(HGNC:""STUB1""))"
7825	Complex	"complex(p(HGNC:""CIR1""),p(HGNC:""NCOR2""),composite(p(HGNC:""HDAC1""),p(HGNC:""HDAC2"")))"
7826	Complex	"complex(p(RGD:""Ppara""),composite(p(RGD:""Rxra""),p(RGD:""Rxrb""),p(RGD:""Rxrg"")))"
7827	Complex	"complex(composite(p(MGI:""E2f1""),p(MGI:""E2f2""),p(MGI:""E2f3"")),composite(p(MGI:""Tfdp1""),p(MGI:""Tfdp2"")))"
7828	Complex	"complex(a(MESHA:""Monocytes""),p(HGNC:""TREM2""))"
7829	Complex	"complex(p(HGNC:""HTT"",frag(""1254_*"")),p(HGNC:""HTT"",frag(""1_1184"")))"
7830	Complex	"complex(a(GO:""synaptic vesicle""),p(HGNC:""MAPT""))"
7831	Complex	"complex(p(MGI:""Kif3a""),composite(p(MGI:""Arrb1""),p(MGI:""Arrb2"")))"
7832	Complex	"complex(p(MGI:""Smad1""),p(MGI:""Smad4""),p(MGI:""Yap1""))"
7833	Complex	"complex(p(MGI:""Dpysl2"",pmod(Ph)),p(MGI:""Mapt"",pmod(CONSO:""hyperphosphorylation"")),p(MGI:""Wasf1"",pmod(Ph)))"
7834	Complex	"complex(p(HGNC:""APBB1""),p(HGNC:""APP""))"
7835	Complex	"complex(p(HGNC:""APLP2""),p(HGNC:""APLP2""))"
7836	Complex	"complex(p(RGD:""Ticam1""),p(RGD:""Ticam2""))"
7837	Complex	"complex(GO:""AMPA glutamate receptor complex"")"
7838	Complex	"complex(p(HGNC:""APP"",frag(""672_713"")),p(HGNC:""PRNP""))"
7839	Complex	"complex(a(CHEBI:""amyloid-beta""),p(HGNC:""NGFR""))"
7840	Complex	"complex(p(HGNC:""BAG6""),p(HGNC:""UBA3""))"
7841	Complex	"complex(a(MESH:""VU0357017""),p(HGNC:""CHRM1""))"
7842	Complex	"complex(p(MGI:""Cdk2""),composite(p(MGI:""Ccna1""),p(MGI:""Ccna2""),p(MGI:""Ccne1""),p(MGI:""Ccne2"")))"
7843	Complex	"complex(SCOMP:""IkappaB Kinase Complex"")"
7844	Complex	"complex(p(HGNC:""APP""),p(HGNC:""PSEN2""))"
7845	Complex	"complex(a(CHEBI:""linoleic acid""),p(HGNC:""PPARG""))"
7846	Complex	"complex(a(DRUGBANK:""Natalizumab""),p(HGNC:""ITGA4"",loc(MESH:""Lymphocytes"")),p(HGNC:""ITGB1"",loc(MESH:""Lymphocytes"")))"
7847	Complex	"complex(p(HGNC:""CDH5""),p(HGNC:""KDR""),p(HGNC:""PECAM1""))"
7848	Complex	"complex(p(HGNC:""FRAS1""),p(HGNC:""NPNT""),composite(p(HGNC:""FREM1""),p(HGNC:""FREM2"")))"
7849	Complex	"complex(p(MGI:""Erbb2""),p(MGI:""Erbb4""))"
7850	Complex	"complex(a(CHEBI:""sialic acid"",loc(MESHA:""Neurons"")),p(HGNC:""MAG""))"
7851	Complex	"complex(a(CHEBI:""galanthamine""),p(HGNC:""CHRNA7""))"
7852	Complex	"complex(p(HGNC:""HTT"",pmod(CONSO:""CAG repeats"")),p(HGNCGENEFAMILY:""Calcium voltage-gated channel alpha1 subunits""))"
7853	Complex	"complex(p(HGNC:""FKBP5""),p(HGNC:""MCMBP""))"
7854	Complex	"complex(a(GO:""filamentous actin""),p(HGNC:""MAPT"",frag(""254_290"")))"
7855	Complex	"complex(p(MGI:""Il10ra""),p(MGI:""Il10rb""))"
7856	Complex	"complex(p(RGD:""Ccnh""),p(RGD:""Cdk7""))"
7857	Complex	"complex(a(CHEBI:""sialic acid"",loc(PFAM:""Glycoprotein"")),p(HGNC:""SIGLEC16""))"
7858	Complex	"complex(SCOMP:""CAMK2 Complex"")"
7859	Complex	"complex(p(HGNC:""CAPN1""),p(MESH:""Neuropil Threads""))"
7860	Complex	"complex(p(HGNC:""PSMC1""),p(HGNC:""PSMD4""))"
7862	Complex	"complex(composite(p(HGNC:""E2F1""),p(HGNC:""E2F2""),p(HGNC:""E2F3"")),composite(p(HGNC:""TFDP1""),p(HGNC:""TFDP2"")))"
7863	Complex	"complex(p(RGD:""Smad4""),composite(p(RGD:""LOC103691556""),p(RGD:""Smad1""),p(RGD:""Smad5""),p(RGD:""Smad9"")))"
7864	Complex	"complex(p(HGNC:""MYD88""),p(HGNC:""TLR7""))"
7865	Complex	"complex(p(FLYBASE:""Med""),p(FLYBASE:""Smox""))"
7866	Complex	"complex(p(HGNC:""MCM2""),p(HGNC:""MCM3""),p(HGNC:""MCM4""),p(HGNC:""MCM5""),p(HGNC:""MCM6""),p(HGNC:""MCM7""))"
7867	Complex	"complex(p(MGI:""Myd88""),p(MGI:""Traf6""),composite(p(MGI:""Irak1""),p(MGI:""Irak4"")))"
7868	Complex	"complex(p(HGNC:""SRSF1""),p(HGNC:""TRAF6""))"
7869	Complex	"complex(p(HGNC:""PLD1""),p(HGNC:""PSEN1""))"
7870	Complex	"complex(a(CHEBI:""epibatidine""),a(MESH:""alpha6beta2 nicotinic acetylcholine receptor""))"
7871	Complex	"complex(p(KEGG:""rno:100270683""),p(RGD:""Tas1r3""))"
7872	Complex	"complex(p(GFAM:""G protein subunits beta""),p(RGD:""Chrna7"",var(""p.Arg345Ala""),var(""p.Arg348Ala""),var(""p.Lys347Ala""),var(""p.Met346Ala"")))"
7873	Complex	"complex(p(HGNC:""APP""),p(HGNC:""NCSTN""),p(HGNC:""NOTCH1""))"
7874	Complex	"complex(a(CHEBI:""ATP""),p(HGNC:""HSPA1B""))"
7875	Complex	"complex(a(GO:""membrane""),a(PUBCHEM:""16068384""))"
7876	Complex	"complex(p(RGD:""Nfkb2""),p(RGD:""Relb""))"
7877	Complex	"complex(a(CHEBI:""amyloid-beta""),p(HGNC:""CD14""),p(HGNC:""TLR4""))"
7878	Complex	"complex(p(HGNC:""APP""),p(HGNC:""CLTB""))"
7879	Complex	"complex(a(MESH:""Microtubules""),p(CONSO:""Tau isoform F (441 aa)""))"
7881	Complex	"complex(p(HGNC:""TFEB""),p(HGNCGENEFAMILY:""14-3-3 phospho-serine/phospho-threonine binding proteins""))"
7882	Complex	"complex(p(MGI:""Tbc1d7""),composite(p(MGI:""Tsc1""),p(MGI:""Tsc2"")))"
7883	Complex	"complex(p(HGNC:""SYK""),p(HGNC:""TYROBP"",pmod(Ph)))"
7884	Complex	"complex(a(CHEBI:""GTP""),p(HGNC:""RHEB""))"
7885	Complex	"complex(a(MESH:""Alarmins""),p(HGNCGENEFAMILY:""NLR family""))"
7886	Complex	"complex(p(HGNC:""FKBP8""),p(HGNC:""PDCL""))"
7887	Complex	"complex(a(CONSO:""Tau oligomers""),p(HGNC:""HSPA1A""))"
7888	Complex	"complex(p(RGD:""Rassf5""),composite(p(RGD:""Btrc""),p(RGD:""Fbxw11"")))"
7889	Complex	"complex(a(CHEBI:""sialic acid"",loc(MESHA:""Neuroglia"")),p(HGNC:""SIGLEC11""))"
7890	Complex	"complex(p(HGNC:""CARD8""),p(HGNC:""CASP9""))"
7891	Complex	"complex(p(HGNC:""RPAP3""),p(HGNC:""URI1""))"
7892	Complex	"complex(p(HGNC:""DCTN1""),p(HGNC:""MAPT""))"
7893	Complex	"complex(p(HGNC:""FLCN""),composite(p(HGNC:""FNIP1""),p(HGNC:""FNIP2"")))"
7894	Complex	"complex(p(HGNC:""TRAF6""),complex(p(HGNC:""IRAK1""),p(HGNC:""IRAK2"")))"
7895	Complex	"complex(a(CHEBI:""24-hydroxycholesterol""),p(HGNC:""ESR2""))"
7896	Complex	"complex(a(GO:""NF-kappaB complex""),a(GO:""NF-kappaB complex""),p(HGNC:""REL""))"
7897	Complex	"complex(p(HGNC:""CHRM2""),p(INTERPRO:""G-protein alpha subunit, group I""))"
7898	Complex	"complex(p(HGNC:""SMAD4""),composite(p(HGNC:""SMAD1""),p(HGNC:""SMAD5""),p(HGNC:""SMAD9"")))"
7899	Complex	"complex(p(MGI:""Irak1""),p(MGI:""Irak4""),p(MGI:""Traf6""))"
7900	Complex	"complex(p(HGNC:""PARK7"",var(""?"")),p(HGNC:""PARK7"",var(""?"")))"
7901	Complex	"complex(complex(GOCC:""integrin complex""),p(HGNC:""SDC2""))"
7902	Complex	"complex(p(HGNC:""PPP2R1A""),p(INTERPRO:""Protein phosphatase 2A regulatory subunit PR55""))"
7904	Complex	"complex(a(GO:""proteasome complex""),p(HGNC:""PRKN""))"
7905	Complex	"complex(a(CONSO:""amyloid-beta 42 oligomers""),complex(CONSO:""alpha-7 beta-2 nAChR""))"
7906	Complex	"complex(p(HGNC:""IRF3""),p(HGNC:""IRF7""))"
7907	Complex	"complex(p(HGNC:""CTNNB1""),p(HGNC:""PSEN1""))"
7908	Complex	"complex(p(HGNC:""MAPT"",pmod(Ph,S,404)),p(HGNCGENEFAMILY:""Heat shock 90kDa proteins""))"
7909	Complex	"complex(p(HGNC:""HSPA6""),p(INTERPRO:""BAG domain superfamily""))"
7910	Complex	"complex(p(HGNC:""VHL""),p(INTERPRO:""Heat shock protein 70 family""))"
7911	Complex	"complex(p(MGI:""Chd4""),composite(p(MGI:""Hdac1""),p(MGI:""Hdac2"")))"
7912	Complex	"complex(p(RGD:""Fzr1""),composite(p(RGD:""Anapc1""),p(RGD:""Anapc10""),p(RGD:""Anapc11""),p(RGD:""Anapc13""),p(RGD:""Anapc2""),p(RGD:""Anapc4""),p(RGD:""Anapc5""),p(RGD:""Anapc7""),p(RGD:""Cdc16""),p(RGD:""Cdc23""),p(RGD:""Cdc26""),p(RGD:""Cdc27"")))"
7913	Complex	"complex(p(HGNC:""APOE"",var(""p.Arg158Cys"")),p(MGI:""Trem2""))"
7914	Complex	"complex(a(CHEBI:""copper(2+)""),p(HGNC:""APP"",frag(""672_713"")))"
7915	Complex	"complex(a(CHEBI:""promethazine""),p(HGNCGENEFAMILY:""5-hydroxytryptamine receptors, G protein-coupled""))"
7916	Complex	"complex(p(HGNC:""BAG2""),p(HGNC:""HSPA8""),p(HGNC:""RPN1""),p(HGNC:""STUB1""),p(INTERPRO:""Heat shock protein 70 family""))"
7917	Complex	"complex(p(HGNC:""KLC3""),p(HGNC:""MAPT""))"
7918	Complex	"complex(p(HGNC:""IRF1""),p(HGNC:""MDM2""))"
7919	Complex	"complex(p(MGI:""Smad4""),composite(p(MGI:""Smad2""),p(MGI:""Smad3"")),composite(p(MGI:""Wwtr1""),p(MGI:""Yap1"")))"
7920	Complex	"complex(p(HGNC:""AZI2""),p(HGNC:""IKBKG""),p(HGNC:""TANK""),p(HGNC:""TBKBP1""),p(HGNC:""TRAF3""))"
7921	Complex	"complex(complex(PMICOMP:""Amyloid precursor protein intracellular domain""),p(HGNC:""APBB1""),p(HGNC:""KAT8""))"
7922	Complex	"complex(p(FPLX:""PKA""),p(HGNC:""AKAP1""))"
7923	Complex	"complex(p(HGNC:""CHRNA1"",loc(GO:""endoplasmic reticulum"")),p(HGNC:""CHRNB1"",loc(GO:""endoplasmic reticulum"")),p(HGNC:""CHRNG"",loc(GO:""endoplasmic reticulum"")))"
7924	Complex	"complex(p(HGNC:""SIRT1""),p(HGNC:""TFEB""))"
7925	Complex	"complex(p(MGI:""Cir1""),p(MGI:""Ncor2""),composite(p(MGI:""Hdac1""),p(MGI:""Hdac2"")))"
7926	Complex	"complex(p(HGNC:""DDX58""),p(HGNC:""DDX58""),p(HGNC:""MAVS""))"
7927	Complex	"complex(p(MGI:""avian reticuloendotheliosis viral (v-rel) oncogene related B""),p(MGI:""chitinase-like 1""),p(MGI:""nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105""))"
7928	Complex	"complex(a(CHEBI:""cystine""),p(FPLX:""CHRN""))"
7929	Complex	"complex(composite(p(HGNC:""CTBP1""),p(HGNC:""CTBP2"")),composite(p(HGNC:""HDAC1""),p(HGNC:""HDAC2"")))"
7930	Complex	"complex(p(HGNC:""MAPT""),p(HGNC:""PIK3R1""))"
7931	Complex	"complex(p(GFAM:""G protein subunits beta""),p(MGI:""Chrna7""))"
7932	Complex	"complex(GO:""NF-kappaB complex"")"
7933	Complex	"complex(a(INTERPRO:""14-3-3 protein""),p(FPLX:""CHRN""))"
7934	Complex	"complex(p(HGNC:""ANXA2"",loc(MESH:""Cell Membrane"")),p(HGNC:""MAPT"",loc(MESH:""Cell Membrane"")))"
7935	Complex	"complex(p(HGNC:""CDK5""),p(HGNC:""CDK5"",frag(""?"")))"
7936	Complex	"complex(p(HGNC:""AURKB""),p(HGNC:""CDC37""))"
7937	Complex	"complex(a(CHEBI:""76034""),a(GO:""GO:0097418""))"
7938	Complex	"complex(a(MESHC:""Antigen-Antibody Complex""),p(MGI:""App"",frag(""1_42""),loc(MESHA:""Macrophages"")))"
7939	Complex	"complex(a(CHEBI:""metformin""),p(HGNC:""INS""))"
7940	Complex	"complex(p(HGNC:""HDAC6""),p(HGNC:""MAPT"",loc(CONSO:""microtubule-binding region"")))"
7941	Complex	"complex(p(HGNC:""ARAF""),p(HGNC:""CDC37""))"
7942	Complex	"complex(a(CONSO:""amyloid-beta derived diffusible ligands""),p(HGNC:""MAPT""))"
7943	Complex	"complex(p(HGNC:""CLEC7A""),p(HGNC:""SRC""))"
7944	Complex	"complex(a(GO:""microtubule""),a(GO:""protein phosphatase type 2A complex""))"
7945	Complex	"complex(a(CHEBI:""epibatidine""),a(MESH:""nicotinic receptor alpha3beta4""))"
7946	Complex	"complex(p(MGI:""Cul5""),p(MGI:""Elob""),p(MGI:""Eloc""),p(MGI:""Rnf7""))"
7947	Complex	"complex(p(RGD:""Elob""),p(RGD:""Eloc""),p(RGD:""Rbx1""),p(RGD:""Vhl""))"
7948	Complex	"complex(p(HGNC:""CASP1""),p(HGNC:""NLRP1""),p(HGNC:""PYCARD""))"
7949	Complex	"complex(a(CHEBI:""nicotine""),a(MESH:""nicotinic receptor alpha4beta2""))"
7950	Complex	"complex(p(HGNC:""PPP2CB""),p(HGNC:""PPP2R1A""),p(HGNC:""PPP2R2A""))"
7951	Complex	"complex(p(HGNC:""PPME1""),p(HGNC:""PPP2CA""))"
7952	Complex	"complex(p(RGD:""Bmpr1b""),p(RGD:""Bmpr2""))"
7953	Complex	"complex(p(MGI:""Pparg""),composite(p(MGI:""Rxra""),p(MGI:""Rxrb""),p(MGI:""Rxrg"")))"
7954	Complex	"complex(p(CONSO:""paired helical filaments""),p(HGNC:""HSPB1""))"
7955	Complex	"complex(p(HGNC:""APP""),p(HGNC:""TIMM23""),p(HGNC:""TOMM40""))"
7956	Complex	"complex(p(HGNC:""IGF1""),p(HGNC:""IGF1R""))"
7957	Complex	"complex(a(CHEBI:""copper(2+)""),p(HGNC:""PRNP""))"
7958	Complex	"complex(a(MESH:""Ubiquitin""),p(HGNC:""PSMC3""))"
7960	Complex	"complex(p(HGNC:""APLP2""),p(HGNC:""APP""))"
7961	Complex	"complex(a(MESH:""Ubiquitin""),p(INTERPRO:""HECT domain""))"
7963	Complex	"complex(p(HGNC:""MLST8""),p(HGNC:""MTOR""),p(HGNC:""RPTOR""))"
7964	Complex	"complex(p(RGD:""Tp73""),composite(p(RGD:""Wwtr1""),p(RGD:""Yap1"")))"
7965	Complex	"complex(p(RGD:""Mlst8""),p(RGD:""Mtor""),p(RGD:""Rptor""))"
7966	Complex	"complex(p(HGNC:""NOD2""),p(HGNC:""RIPK2""))"
7967	Complex	"complex(g(HGNC:""MIR7-1""),r(HGNC:""SNCA""))"
7968	Complex	"complex(a(CHEBI:""epibatidine""),p(HGNCGENEFAMILY:""Cholinergic receptors nicotinic subunits""))"
7969	Complex	"complex(g(HGNC:""CLCN7""),p(HGNC:""TFEB""))"
7970	Complex	"complex(p(HGNC:""CDK4""),composite(p(HGNC:""CCND1""),p(HGNC:""CCND2""),p(HGNC:""CCND3"")))"
7971	Complex	"complex(p(MGI:""Nlrc4""),p(MGI:""Pycard""))"
7972	Complex	"complex(p(HGNC:""IFIH1""),p(HGNC:""IFIH1""),p(HGNC:""MAVS""))"
7973	Complex	"complex(p(HGNC:""APP"",frag(""672_713"")),p(HGNC:""LAMP2""))"
7974	Complex	"complex(a(GO:""NF-kappaB p50/p65 complex""),p(MGI:""chitinase-like 1""))"
7975	Complex	"complex(a(CHEBI:""nicotine""),p(FPLX:""CHRN""))"
7976	Complex	"complex(a(MESH:""Protein Kinases""),p(FPLX:""HSP90""))"
7977	Complex	"complex(p(HGNC:""NCSTN""),p(HGNC:""PSENEN""),composite(p(HGNC:""APH1A""),p(HGNC:""APH1B"")),composite(p(HGNC:""PSEN1""),p(HGNC:""PSEN2"")))"
7978	Complex	"complex(p(MGI:""Cdc20""),composite(p(MGI:""Anapc1""),p(MGI:""Anapc10""),p(MGI:""Anapc11""),p(MGI:""Anapc13""),p(MGI:""Anapc2""),p(MGI:""Anapc4""),p(MGI:""Anapc5""),p(MGI:""Anapc7""),p(MGI:""Cdc16""),p(MGI:""Cdc23""),p(MGI:""Cdc26""),p(MGI:""Cdc27"")))"
7979	Complex	"complex(a(CHEBI:""sialic acid"",loc(HGNC:""CLU"")),p(HGNC:""CD33""))"
7980	Complex	"complex(p(HGNC:""GRB2""),p(HGNC:""IRS4"",pmod(Ph,Y)))"
7981	Complex	"complex(p(CONSO:""protein aggregates""),p(HGNC:""HDAC6""),p(MESH:""Dyneins""))"
7982	Complex	"complex(p(HGNC:""MCM5""),p(HGNC:""MCMBP""))"
7983	Complex	"complex(p(HGNC:""MAPT"",var(""p.Cys299Ala""),var(""p.Cys322Ala"")),p(HGNC:""MAPT"",var(""p.Cys299Ala""),var(""p.Cys322Ala"")))"
7984	Complex	"complex(p(HGNC:""MAP3K7""),p(HGNC:""TRAF6""),composite(p(HGNC:""TAB1""),p(HGNC:""TAB2"")))"
7985	Complex	"complex(p(MGI:""Casp1""),p(MGI:""Nlrp3""),p(MGI:""Pycard""))"
7986	Complex	"complex(p(RGD:""Azi2""),p(RGD:""Tank""),p(RGD:""Tbkbp1""))"
7987	Complex	"complex(a(CHEBI:""sialic acid"",loc(MESHA:""Neuroglia"")),p(HGNC:""SIGLEC5""))"
7988	Complex	"complex(p(HGNC:""APP"",pmod(Ph,Y)),p(HGNC:""GRB2""),p(HGNC:""SHC2""))"
7989	Complex	"complex(p(HGNC:""APP""),p(HGNC:""APP""))"
7990	Complex	"complex(a(GO:""protein phosphatase type 2A complex""),p(HGNC:""MAPT""))"
7991	Complex	"complex(a(CHEBI:""epibatidine""),p(CONSO:""CONSO00180""))"
7992	Complex	"complex(p(MGI:""Ppara""),composite(p(MGI:""Rxra""),p(MGI:""Rxrb""),p(MGI:""Rxrg"")))"
7993	Complex	"complex(p(HGNC:""MAPT""),p(INTERPRO:""Heat shock protein 70 family""))"
7994	Complex	"complex(p(HGNC:""BAG3""),p(HGNC:""HSPB8""))"
7995	Complex	"complex(p(CONSO:""amyloid-beta oligomers"",loc(MESH:""Synapses"")),p(MESH:""Receptors, N-Methyl-D-Aspartate"",loc(MESH:""Synapses"")))"
7996	Complex	"complex(p(HGNC:""PSMC4""),p(HGNC:""SNCA""))"
7997	Complex	"complex(p(HGNC:""CDK1""),composite(p(HGNC:""CCNB1""),p(HGNC:""CCNB2""),p(HGNC:""CCNB3"")))"
7998	Complex	"complex(p(MGI:""Cdk1""),composite(p(MGI:""Ccna1""),p(MGI:""Ccna2"")))"
7999	Complex	"complex(a(CHEBI:""sialic acid""),p(HGNC:""CD33""))"
8000	Complex	"complex(a(GOCC:""cell surface""),p(HGNC:""INS""))"
8001	Complex	"complex(p(HGNC:""HSF1""),p(HGNCGENEFAMILY:""Heat shock 90kDa proteins""))"
8002	Complex	"complex(p(HGNC:""CDK11A""),p(HGNC:""FKBP5""))"
8003	Complex	"complex(a(GO:""filamentous actin""),p(HGNC:""MAPT""))"
8004	Complex	"complex(p(HGNC:""RIPK1""),p(HGNC:""TRAF6""))"
8005	Complex	"complex(p(MGI:""Hus1""),p(MGI:""Rad1""),composite(p(MGI:""Rad9a""),p(MGI:""Rad9b"")))"
8006	Complex	"complex(p(MGI:""Csnk1a1""),p(MGI:""Ctnnb1""))"
8007	Complex	"complex(a(CHEBI:""sialic acid"",loc(PFAM:""Glycoprotein"")),p(HGNC:""CD22""))"
8008	Complex	"complex(a(CHEBI:""galanthamine""),p(HGNC:""CHRNA4""))"
8009	Complex	"complex(g(HGNC:""MIR384""),r(HGNC:""BACE1""))"
8010	Complex	"complex(a(MESH:""alpha-cobratoxin""),p(HGNCGENEFAMILY:""Cholinergic receptors nicotinic subunits""))"
8011	Complex	"complex(a(MESH:""Erythrocytes""),p(HGNC:""CR1""))"
8012	Complex	"complex(p(FLYBASE:""Atg12""),p(FLYBASE:""Atg16""),p(FLYBASE:""Atg5""))"
8013	Complex	"complex(p(RGD:""Hus1""),p(RGD:""Rad1""),composite(p(RGD:""Rad9a""),p(RGD:""Rad9b"")))"
8014	Complex	"complex(p(RGD:""Cdk1""),composite(p(RGD:""LOC499886""),p(RGD:""Spdya""),p(RGD:""Spdye4"")))"
8015	Complex	"complex(p(HGNC:""C3"",frag(""1_1560"",""C3b"")),p(HGNC:""CR1""))"
8016	Complex	"complex(p(HGNC:""AGRN""),p(HGNC:""SNCA""))"
8017	Complex	"complex(p(HGNC:""FCGR1A""),p(HGNC:""IFNG""))"
8018	Complex	"complex(p(HGNC:""JUN""),p(HGNC:""SP1""))"
8019	Complex	"complex(p(HGNC:""PPARGC1A""),p(HGNC:""RXRA""),r(HGNC:""TFEB""))"
8020	Complex	"complex(p(HGNC:""JUND""),p(HGNC:""NACA""))"
8021	Complex	"complex(p(RGD:""Sp1""),composite(p(RGD:""Crebbp""),p(RGD:""Ep300"")))"
8022	Complex	"complex(p(MGI:""Rora""),p(MGI:""Rorc""))"
8023	Complex	"complex(a(MESHA:""Dendritic Cells""),complex(SCOMP:""T Cell Receptor Complex""))"
8024	Complex	"complex(a(CHEBI:""medroxyprogesterone acetate""),p(HGNC:""ESR2""))"
8026	Complex	"complex(a(CHEBI:""Muscarine""),p(FPLX:""CHRM""))"
8027	Complex	"complex(p(HGNC:""FADD""),p(HGNC:""TRADD""))"
8028	Complex	"complex(p(HGNC:""JAG1""),p(HGNC:""NOTCH3""))"
8029	Complex	"complex(p(MGI:""Irf9""),p(MGI:""Stat1""),p(MGI:""Stat2""))"
8030	Complex	"complex(a(CHEBI:""(-)-lobeline""),a(MESH:""nicotinic receptor alpha4beta2""))"
8031	Complex	"complex(a(GO:""protein phosphatase type 2A complex""),a(MESH:""Receptors, N-Methyl-D-Aspartate""))"
8032	Complex	"complex(p(HGNC:""RORA""),p(HGNC:""RORC""))"
8033	Complex	"complex(composite(p(MGI:""Ccnd1""),p(MGI:""Ccnd2""),p(MGI:""Ccnd3"")),composite(p(MGI:""Cdk4""),p(MGI:""Cdk6"")))"
8034	Complex	"complex(p(MGI:""Per2""),composite(p(MGI:""Cry1""),p(MGI:""Cry2"")),composite(p(MGI:""Csnk1d""),p(MGI:""Csnk1e"")))"
8035	Complex	"complex(p(HGNC:""DOCK3""),p(HGNC:""PSEN2""))"
8036	Complex	"complex(a(CHEBI:""ATP""),p(FPLX:""HSP90""))"
8037	Complex	"complex(a(GO:""autophagosome""),p(HGNC:""OPTN""))"
8038	Complex	"complex(p(MGI:""Smad4""),composite(p(MGI:""Smad2""),p(MGI:""Smad3"")))"
8039	Complex	"complex(p(HGNC:""CD14""),p(HGNC:""TLR2""))"
8040	Complex	"complex(p(HGNC:""IGF1R"",pmod(Ph,Y)),p(HGNC:""INSR""))"
8041	Complex	"complex(MESH:""Neurofibrillary Tangles"")"
8042	Complex	"complex(p(HGNC:""HSP90AB1""),p(HGNC:""UNC45A""))"
8043	Complex	"complex(p(HGNC:""STIP1""),p(HGNC:""VHL""))"
8044	Complex	"complex(composite(p(HGNC:""ESR1""),p(HGNC:""ESR2"")),composite(p(HGNC:""FOS""),p(HGNC:""JUN""),p(HGNC:""SP1"")),composite(p(HGNC:""NCOA1""),p(HGNC:""NCOA3"")))"
8045	Complex	"complex(composite(p(MGI:""Maml1""),p(MGI:""Maml2""),p(MGI:""Maml3"")),composite(p(MGI:""Notch1""),p(MGI:""Notch2""),p(MGI:""Notch3""),p(MGI:""Notch4"")),composite(p(MGI:""Rbpj""),p(MGI:""Rbpjl"")))"
8046	Complex	"complex(a(CHEBI:""sialic acid"",loc(MESHA:""Neurons"")),p(HGNC:""SIGLEC14""))"
8048	Complex	"complex(p(CONSO:""DC8E8""),p(CONSO:""Tau isoform F (441 aa)"",var(""p.222_427del"")))"
8049	Complex	"complex(p(HGNC:""PFDN2""),p(HGNC:""PFDN5""),p(HGNC:""VBP1""))"
8050	Complex	"complex(p(FPLX:""HSP90""),p(HGNC:""FNIP1""))"
8051	Complex	"complex(p(HGNC:""CDC37""),composite(p(HGNC:""HSP90AA1""),p(HGNC:""HSP90AB1""),p(HGNC:""HSP90B1"")))"
8052	Complex	"complex(p(RGD:""Rora""),p(RGD:""Rorc""))"
